user_id,account,trn_time,trn_amt
775,FR26 6192 0515 09UI XLRU QDVN Y73,11/29/2015,$350.64
776,FR87 2591 6819 86NZ 3SVF 4SJN K60,11/4/2016,$393.07
777,BE78 5733 1952 5440,1/28/2016,$470.79
778,MC66 8330 6241 10J2 HF1P EVJY 926,4/20/2016,$375.06
779,PS43 XLDF PWUI 5YXF BSFA UDHS GFSU Y,6/12/2016,$653.56
780,VG71 ULWD 3067 0986 8123 5835,12/31/2015,$338.84
781,FR72 9810 1816 47PM 3WEE ROBY Q93,12/26/2015,$157.74
782,NL58 KFUA 3768 8477 80,8/23/2016,$731.58
783,DO12 YDHQ 9104 7673 2193 4170 4718,5/8/2016,$384.97
784,FR46 4235 1136 36UP X9AG ABJ7 A69,3/2/2016,$210.29
785,SI82 9540 5261 3023 821,9/10/2016,$908.54
786,TR61 3466 8MPP 0A3X KDYE JMV1 3Q,6/21/2016,$77.99
787,BR46 7667 3231 5504 6710 5127 046N 6,10/4/2016,$890.17
788,KZ18 589U OMGF 8BSK L4OP,11/13/2015,$802.00
789,SA50 635B RVRB OTQE CXIJ ZBSI,5/12/2016,$895.92
790,FR53 0398 5096 15LZ HETM 4G6I L18,6/20/2016,$290.57
791,FR17 7976 9002 06EU 6ZKI I4CN Z12,8/14/2016,$529.35
792,FR71 9237 7838 83ZS 4MWW 1MZG 640,8/11/2016,$343.80
793,KZ60 098R OAUU WDM2 AD5H,9/17/2016,$876.90
794,MU03 UXPV 4141 9488 9219 1921 239J LO,11/10/2016,$448.42
795,LT81 9646 7513 7159 9680,8/25/2016,$321.34
796,MR97 7595 0727 3476 4442 0758 109,12/21/2015,$136.16
797,FR11 3487 0221 723M HGEU 1CKQ 856,10/26/2016,$514.94
798,MC43 6035 3748 24XY E0TH INQQ X81,5/4/2016,$339.46
799,RO14 UHFL SVUE 95BE WT56 CNWG,8/31/2016,$618.84
800,AZ16 AMOD WKIV DYY5 KGUG EUM5 GLTK,10/8/2016,$414.99
801,GI05 SEFF EGJO GQVC XAW1 DOJ,4/2/2016,$232.97
802,KZ10 963O UYAA IIVV TA7X,3/31/2016,$951.26
803,EE13 9723 3494 2490 2429,3/27/2016,$844.39
804,BE19 2014 7786 8952,2/16/2016,$218.47
805,MD34 T1AX RDFS XDRF BIR4 AWLR,2/10/2016,$496.81
806,AE29 9506 0019 1474 9425 436,4/1/2016,$245.27
807,IS50 3419 5285 4269 7819 0179 09,2/20/2016,$214.17
808,BH92 GNTD G1QN KPY5 DLTN PA,4/27/2016,$324.48
809,BA55 5885 3470 1128 2546,1/23/2016,$600.79
810,NL38 TSYW 9515 2602 51,6/15/2016,$345.26
811,PL61 5405 3281 6789 8341 1865 4745,5/10/2016,$782.84
812,MU07 DKOJ 0661 5483 2717 0269 286R RP,7/26/2016,$822.90
813,PT04 6854 8910 7307 4042 0854 7,7/16/2016,$503.76
814,FR33 4722 9064 98EX PJND UJPH X25,2/20/2016,$85.41
815,GL15 8567 8502 5887 70,6/28/2016,$752.99
816,FR28 3056 2106 03SC JYTB HCLA N56,3/8/2016,$917.17
817,LU59 485E 9AFE FVDJ JV8H,6/16/2016,$731.10
818,FR19 9558 6214 27LT FSRS O2JO E39,8/15/2016,$560.72
819,IS73 2689 6256 4501 3690 5218 33,3/25/2016,$720.64
820,BA88 2020 6537 0065 5133,11/23/2015,$841.85
821,FR60 9739 7864 77FQ FXJL PL8G N18,12/24/2015,$773.00
822,MC06 2195 0053 86VZ UUEB SDN5 V74,3/17/2016,$195.18
823,MT48 NNSO 7467 57KV OPIQ OATT TQDE 3Q7,10/6/2016,$452.36
824,SM62 G076 4040 778E YF6F B9VV 4NO,9/26/2016,$516.06
825,TN59 2027 4216 1011 1095 0714,10/3/2016,$287.33
826,GI22 OFGI M01U VCEN T0KR WKC,10/4/2016,$929.83
827,FR68 1606 5236 19MK 8LKU J3PD E17,9/16/2016,$100.96
828,BA04 7789 5425 5183 9070,8/24/2016,$481.13
829,MR98 6711 8452 8707 6458 5560 559,6/7/2016,$461.15
830,GI28 WOSQ JUQO NGZD NQHQ A1O,7/12/2016,$192.51
831,PK70 QADU 0I2T BSCL RXLV 5Y9V,11/24/2015,$639.01
832,KZ63 133I 4XOS VSGO 2H0F,8/28/2016,$214.61
833,FR26 4957 6234 38X6 KHDU GQWP 992,11/12/2015,$619.73
834,GE95 XQ71 6943 4359 4208 57,5/3/2016,$695.66
835,FR35 2220 8308 03WX 3GGI A9OK A43,12/10/2015,$870.43
836,FR03 3781 1974 537I KO6C JRIF S81,6/25/2016,$330.87
837,PS85 ODQP 78BI 3T5D CKA7 EXRI LBZW N,6/9/2016,$982.93
838,IL34 5891 3205 2094 9174 679,10/5/2016,$638.93
839,GB96 PBIY 6233 8933 5299 50,9/17/2016,$496.98
840,BH39 BHCV LUSA QAPX 3OF1 XE,8/29/2016,$195.59
841,MC95 1062 2266 23PB DQWI 4KKN 794,10/17/2016,$89.07
842,GE53 XC81 8718 8327 3535 52,3/12/2016,$665.75
843,KZ05 086O BCYX LYH2 NCMM,4/27/2016,$807.93
844,PS74 XUMW SHXW HEME GSCA KHY3 CJ5M A,10/20/2016,$834.93
845,DK46 0635 9885 3380 00,4/22/2016,$449.16
846,GE35 GO72 0539 5563 0264 88,8/12/2016,$947.12
847,GI59 AYYZ UVRZ SX8C KSQB XYB,11/4/2016,$881.76
848,IE32 QIMJ 7438 4632 9900 02,4/19/2016,$600.34
849,PL95 0422 0839 7462 5619 1759 6160,11/23/2015,$619.25
850,IS16 9115 1186 9845 9064 8865 88,2/23/2016,$105.75
851,MK15 013C NZ7A HMLQ W15,9/18/2016,$849.37
852,LI21 2271 1WLS W1QO QHTQ Z,1/10/2016,$705.55
853,IL19 4035 3294 9341 4564 964,5/11/2016,$156.69
854,MT26 TVPH 1932 3GXX JNSU W9LG FQ57 1QX,9/14/2016,$719.12
855,ME84 3834 9112 0456 7885 42,4/26/2016,$860.20
856,FR05 6736 6740 81K2 ZWNN ZRIE E74,11/7/2016,$805.22
857,LT60 6255 2726 9072 9072,9/27/2016,$885.72
858,GE43 IY66 6429 4318 7594 93,9/28/2016,$710.23
859,LT61 8438 7124 4811 5711,1/1/2016,$635.44
860,NL57 CETG 7491 2608 36,6/4/2016,$896.39
861,AT22 8193 7682 1328 0192,9/22/2016,$323.50
862,IS95 7308 3977 1784 8331 6576 11,10/25/2016,$178.81
863,IL72 7682 4058 9918 0934 719,2/24/2016,$292.90
864,VG68 BJTU 9450 0254 8672 6510,11/16/2015,$776.52
865,IL60 0375 8366 3306 9746 543,12/26/2015,$216.13
866,PS56 XHRN WRES JSV9 2YGU MXHA T7LM Z,12/24/2015,$569.32
867,RO35 UGDB 6LVZ SYVI IG5E CB33,1/24/2016,$849.87
868,SI26 7302 6299 9905 144,1/4/2016,$425.13
869,GB35 ZHJP 7529 1911 3445 31,10/3/2016,$624.31
870,MD75 FFPJ CXRA MXLD L8RK CDCW,4/19/2016,$836.76
871,FR64 9339 2884 48UF 7IRE NCZP B33,6/1/2016,$225.86
872,CR96 3373 0870 4568 4727 8,9/28/2016,$788.93
873,DO73 906X 4773 8489 3906 3101 2254,5/22/2016,$697.52
874,PS85 ABLS ENVS PWYI RBRK VBVT IK0G G,6/28/2016,$758.43
875,RS29 5419 4757 3460 7489 48,4/1/2016,$834.65
876,BA88 5057 5011 8959 1603,2/29/2016,$788.69
877,BE34 7591 1638 5709,12/30/2015,$80.46
878,FR73 7386 8941 428V L834 WJRP O29,9/1/2016,$555.07
879,DE68 8626 5950 3178 6333 73,9/9/2016,$645.55
880,SM90 Z977 6057 868V 1VGN KZ0P BTZ,12/17/2015,$887.87
881,CZ88 3998 3534 7377 3884 9769,12/13/2015,$901.91
882,BG79 LEES 0960 05VG JM5E Z6,11/30/2015,$730.96
883,GI53 OSGX G5X1 GFNZ SLJJ 1FK,3/11/2016,$802.82
884,BG35 DSZH 8032 76CQ K0PW 1Q,7/8/2016,$670.42
885,SK02 0036 3495 0047 4414 4614,4/14/2016,$964.31
886,FR30 3819 9477 0892 L3MC GFLG T69,10/1/2016,$491.13
887,CZ78 2732 2850 3624 5380 8971,7/13/2016,$886.37
888,BA20 8816 2043 9417 3051,6/23/2016,$981.43
889,GI11 FOLS NMZC ERZJ X8LE TMD,6/30/2016,$979.18
890,MD94 D9ZN PKWB LA53 NHCY 58ES,3/7/2016,$204.44
891,FI97 2489 3671 9093 71,1/23/2016,$552.59
892,LI07 4286 3E4H XIJD BLUN Z,1/12/2016,$373.82
893,BE13 6908 7668 0350,11/9/2016,$599.09
894,LB66 3179 G9GX UCLM VOZP ZCW9 RRAI,5/14/2016,$175.51
895,MD86 5GXM 7OB6 UPRQ O7CI X6H4,12/18/2015,$430.53
896,AT58 7512 7526 4685 8160,11/12/2015,$512.39
897,PL65 3083 8128 3969 0543 7808 1989,2/7/2016,$255.43
898,AL82 0620 3575 GRH1 5FLB 8XPU H3OO,3/2/2016,$933.20
899,DK78 0530 9422 3731 12,7/27/2016,$531.22
900,EE08 3774 5187 9725 2273,9/26/2016,$683.92
901,AZ83 GFCD ZREZ 24HP AMC0 QFFI 2JYG,6/22/2016,$813.55
902,NL82 OBKU 2719 1960 58,6/15/2016,$194.68
903,TR93 5458 9RPD ZDWT P9TT HJDK L2,5/9/2016,$322.70
904,FR51 1304 3836 63LV GVER VBTH I44,3/20/2016,$954.01
905,RS52 6765 1332 5868 7581 80,9/8/2016,$848.56
906,RS92 5776 9497 8743 1568 88,5/18/2016,$273.07
907,ES78 7448 0843 0227 8630 6048,7/18/2016,$223.56
908,FR81 8111 2407 561A ASOJ QUSM K25,9/19/2016,$855.71
909,AD42 5411 0401 XTB6 UDL1 A0N2,5/1/2016,$816.26
910,FR78 3221 7541 04YS WPCG NIKT U18,3/24/2016,$222.04
911,LB12 0582 LY4V PADH 6WA5 QZGU LHIO,9/11/2016,$843.03
912,MT14 OYUT 8548 2G6F MZZF HG6E AHFR IWC,1/27/2016,$270.22
913,DK52 3549 6783 4900 29,1/15/2016,$446.88
914,EE87 9099 7310 4896 6127,12/6/2015,$221.64
915,RO75 FSXE ZCDW XTUN NE0H PGDU,5/6/2016,$522.30
916,GI04 ZAYX 0M24 KCOT OMYE OQR,10/20/2016,$833.39
917,LI06 8390 6WVR GSKQ GXJF B,2/15/2016,$638.62
918,LB35 3874 GAMC 7HWO 2NSY K2MI WBYZ,4/15/2016,$696.69
919,DO27 5JPL 3169 1131 5673 4585 5177,1/20/2016,$312.63
920,LB51 8717 GNS0 FJNC XRPZ 3YBS XWPP,8/28/2016,$134.45
921,CH08 4750 4UDB RPWI KZOD B,1/17/2016,$308.22
922,ES07 3649 5610 9067 7463 3973,8/26/2016,$139.53
923,SE92 2855 1716 6171 7224 4055,10/28/2016,$357.41
924,CR94 8103 8337 3334 9622 2,12/10/2015,$407.46
925,MD52 MEVN JY4N HIS4 18D4 LQHT,6/29/2016,$131.45
926,BE02 6595 3974 4730,3/11/2016,$295.75
927,FR24 6711 8356 433N 934V ETMH 174,8/14/2016,$144.68
928,FR67 7857 4670 94KY KL2S GDIA S81,2/10/2016,$352.85
929,PT16 2148 3964 0995 3146 5103 3,11/19/2015,$482.93
930,LT13 8903 0665 5064 6908,9/17/2016,$962.66
931,GB94 MXCE 3650 6665 6631 62,2/21/2016,$976.65
932,FR77 5208 5799 28F6 B5RF RUTQ 557,3/12/2016,$651.55
933,LU85 477H RBUK KMLC GKO3,8/27/2016,$663.61
934,RS73 7021 2483 1083 5845 21,1/10/2016,$832.46
935,FR86 3650 3329 86Z4 WZFQ HJSF D17,4/19/2016,$315.98
936,AT49 8335 5788 6471 4673,3/2/2016,$502.33
937,MT69 IGWF 6736 5AIR XOFC PFCH 414Z VML,2/19/2016,$568.43
938,GB05 NFIV 3485 9630 8890 94,2/1/2016,$836.54
939,GI36 CEYI XVDU U6WC V4LW L57,6/9/2016,$764.14
940,LU18 781S TQTT ONLV XFDJ,1/2/2016,$685.42
941,KZ85 7311 WIBU RYZR PZPE,10/3/2016,$390.55
942,MU26 MRMJ 9429 2560 9282 6114 909N RO,9/4/2016,$115.37
943,SA70 10WR ETFB AETX LIGM UYSF,10/16/2016,$792.47
944,LI69 6671 7SGX UY3T R2T2 Q,4/10/2016,$205.89
945,FI91 8312 3805 4971 50,10/20/2016,$775.21
946,MD28 BNNL JHXW VC3M SNPH WWDP,8/11/2016,$349.80
947,FR58 3411 7610 73I1 IFFW CAL2 D34,2/27/2016,$879.26
948,BR15 6815 8850 5782 3982 4224 805B Y,4/10/2016,$752.02
949,MR56 5137 1128 7613 4737 2863 880,12/30/2015,$820.93
950,FR82 7971 1242 53TE 8PHJ TMIQ S77,10/8/2016,$313.18
951,SI27 7430 3921 4850 609,3/27/2016,$865.03
952,FR15 0675 8451 29T0 BZTV WPWQ O49,4/25/2016,$887.60
953,SK40 4065 7271 5702 4325 1933,9/11/2016,$699.50
954,FR69 9084 1660 04ST E374 PDJK N60,5/26/2016,$136.04
955,FR37 8767 5364 44VI 0PBA 0ZW3 D44,9/29/2016,$732.78
956,GB81 VOKJ 1974 5314 9743 13,9/27/2016,$618.67
957,LU04 8519 ST78 GMVY AQYD,5/3/2016,$412.05
958,NO98 1807 5357 643,4/13/2016,$590.18
959,BA55 4203 8552 0097 1570,12/5/2015,$132.13
960,AT06 7251 5948 1725 9182,12/29/2015,$857.62
961,AZ24 PEQV SNA4 1KTV E7JC RURC KJ1E,1/14/2016,$915.67
962,SA89 22TN HLMK PQHI LE9M EZJS,1/13/2016,$277.67
963,SA31 03EN FTSW NLBU WVT3 DGRT,3/26/2016,$214.95
964,FR81 2529 3471 73IE Y3MY YAWN C53,1/11/2016,$364.00
965,CY93 5457 3995 4CXW U7WJ GYOH DY55,3/31/2016,$322.05
966,CR18 9776 6231 9699 7972 3,7/7/2016,$861.74
967,FR62 8809 1229 20W4 2R1J XYVB W44,7/24/2016,$159.98
968,DO42 IWLP 9343 5575 7193 2543 5490,3/27/2016,$405.34
969,KW46 XAWV ZZSO VSEY KR1U HUDR 4HTB XX,4/21/2016,$497.43
970,FR13 9365 3750 82IV DUHY 1ZBH 620,8/14/2016,$615.40
971,TR60 7859 3DQ3 KVZH VIF7 QS5C 9L,2/22/2016,$862.20
972,SI51 4764 5610 7430 385,10/20/2016,$290.13
973,MT62 NKWT 6195 4SP7 7TZS 6TY9 1PLE CBE,8/15/2016,$204.18
974,DK60 0426 8113 0643 84,8/27/2016,$589.20
975,DO34 C6O2 1887 4034 8295 8031 4611,4/7/2016,$819.15
976,FR89 4751 7896 89QN 1O18 XNRQ 083,10/24/2016,$897.58
977,AL88 8106 8973 AZUA E7ON JHFT YOZ1,6/23/2016,$788.90
978,HR88 2007 6844 9439 5037 3,11/4/2016,$851.14
979,DE09 4416 1242 3144 0147 06,8/19/2016,$593.53
980,GL50 9932 4911 9205 61,5/20/2016,$457.09
981,PL57 9990 8935 3440 5188 6709 0966,9/12/2016,$408.05
982,DE80 7570 9291 1194 0889 40,6/1/2016,$543.87
983,GL82 0333 5888 9431 71,11/30/2015,$358.15
984,TR67 1418 0QYY LOZT K0SX QGY3 R8,6/5/2016,$681.78
985,HR46 7426 3039 6613 5421 2,10/13/2016,$132.59
986,BG68 WYDB 0349 45ZZ HYYP RB,8/9/2016,$935.66
987,DO20 NBCD 6159 1936 4830 6462 3995,8/9/2016,$442.79
988,LI70 1237 2FEN V1JL VG4E N,11/19/2015,$278.42
989,LI65 2907 7CDQ 5OJ2 0R0G 2,12/25/2015,$621.20
990,KZ49 132K CD2U D644 XYBC,8/1/2016,$321.68
991,LV12 NPCV QCI2 FUO0 DHWX P,10/8/2016,$767.06
992,FR26 5474 7774 95A6 HTGJ 7TMQ N54,3/11/2016,$132.99
993,BE96 8381 0612 4836,1/17/2016,$352.14
994,GI57 RPQD HYSU H8HZ 6BVY F8D,7/3/2016,$633.28
995,MK78 919M WXBO X9BN 371,8/16/2016,$962.35
996,DK31 0110 8378 8602 93,11/28/2015,$188.01
997,MD48 TUWI UDBO PZO9 JHPG LQPW,8/1/2016,$698.76
998,GI22 BIRV XIZG 6EQZ EOUD LAJ,10/6/2016,$365.72
999,TN46 8564 2934 4808 0163 1949,9/29/2016,$642.55
1000,BR39 4463 1954 2672 2194 8292 160T Q,5/21/2016,$193.84
